key,data,custom_rotated,bounding_box_custom,n_generated,bounding_box_generated,n_data,val_perc,val_cust_only,train_model,train_epochs,train_pretrained_weights,train_multiscale_training,train_iou_thres,train_conf_thres,train_nms_thres,seed,training_time,ev_time,k_cross_val,n_not_annotated,sens,over_detecion_rate,no_hit_point_rate,ev_conf_thres,ev_nms_thres,accepted_dist
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/20s,1,53,0.7058823529411765,0.020320855614973262,0.24722838137472283,0.018,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/19s,1,53,0.7089151450053706,0.02040816326530612,0.24722838137472283,0.019,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/20s,1,53,0.7158351409978309,0.020607375271149676,0.24722838137472283,0.02,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/20s,1,53,0.7217962760131434,0.0208105147864184,0.24833702882483372,0.021,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/19s,1,53,0.7238723872387238,0.020902090209020903,0.24944567627494457,0.022,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/20s,1,53,0.7264673311184939,0.021040974529346623,0.2516629711751663,0.023,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/42s,1,53,0.7288888888888889,0.021111111111111112,0.2516629711751663,0.024,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/42s,1,53,0.7337807606263982,0.021252796420581657,0.2516629711751663,0.025,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/29s,1,53,0.7367829021372329,0.021372328458942633,0.25277161862527714,0.026,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/31s,1,53,0.7414965986394558,0.021541950113378686,0.25388026607538805,0.027,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/29s,1,53,0.7431818181818182,0.02159090909090909,0.25388026607538805,0.028,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/24s,1,53,0.744874715261959,0.02164009111617312,0.25388026607538805,0.029,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/23s,1,53,0.7454337899543378,0.021689497716894976,0.2549889135254989,0.03,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/22s,1,53,0.7514384349827388,0.02186421173762946,0.2549889135254989,0.031,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/25s,1,53,0.754041570438799,0.021939953810623556,0.2549889135254989,0.032,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/30s,1,53,0.7575406032482599,0.022041763341067284,0.2549889135254989,0.033,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/29s,1,53,0.7584204413472706,0.022067363530778164,0.2549889135254989,0.034,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/26s,1,53,0.760186263096624,0.02211874272409779,0.2549889135254989,0.035,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/22s,1,53,0.7628504672897196,0.02219626168224299,0.2549889135254989,0.036,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/21s,1,53,0.7637426900584795,0.022222222222222223,0.2549889135254989,0.037,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/22s,1,53,0.7664319248826291,0.022300469483568074,0.2549889135254989,0.038,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/21s,1,53,0.767962308598351,0.02237926972909305,0.25609756097560976,0.039,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/21s,1,53,0.7688679245283019,0.02240566037735849,0.25609756097560976,0.04,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/20s,1,53,0.7706855791962175,0.022458628841607566,0.25609756097560976,0.041,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/20s,1,53,0.7713270142180095,0.022511848341232227,0.2572062084257206,0.042,0.1,15
