key,data,custom_rotated,bounding_box_custom,n_generated,bounding_box_generated,n_data,val_perc,val_cust_only,train_model,train_epochs,train_pretrained_weights,train_multiscale_training,train_iou_thres,train_conf_thres,train_nms_thres,seed,gpu,current_time,training_time,ev_time,k_cross_val,shell_in_wsl,cwd_in_windows,n_not_annotated,sens,over_detecion_rate,no_hit_point_rate,ev_conf_thres,ev_nms_thres,accepted_dist
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,2025-03-02 17:40:11,0d/13h/15m/43s,0d/0h/0m/8s,1,True,True,53,0.0,0.0,0.0,0.5999999999999999,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,2025-03-02 17:40:21,0d/13h/15m/43s,0d/0h/0m/9s,1,True,True,53,0.0,0.0,0.0,0.6249999999999999,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,2025-03-02 17:40:28,0d/13h/15m/43s,0d/0h/0m/7s,1,True,True,53,0.0,0.0,0.0,0.6499999999999999,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,2025-03-02 17:40:36,0d/13h/15m/43s,0d/0h/0m/7s,1,True,True,53,0.0,0.0,0.0,0.6749999999999999,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,2025-03-02 17:40:43,0d/13h/15m/43s,0d/0h/0m/7s,1,True,True,53,0.0,0.0,0.0,0.6999999999999998,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,2025-03-02 17:40:51,0d/13h/15m/43s,0d/0h/0m/8s,1,True,True,53,0.0,0.0,0.0,0.7249999999999999,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,2025-03-02 17:40:58,0d/13h/15m/43s,0d/0h/0m/6s,1,True,True,53,0.0,0.0,0.0,0.7499999999999999,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,2025-03-02 17:41:04,0d/13h/15m/43s,0d/0h/0m/6s,1,True,True,53,0.0,0.0,0.0,0.7749999999999999,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,2025-03-02 17:41:10,0d/13h/15m/43s,0d/0h/0m/6s,1,True,True,53,0.0,0.0,0.0,0.7999999999999999,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,2025-03-02 17:41:18,0d/13h/15m/43s,0d/0h/0m/8s,1,True,True,53,0.0,0.0,0.0,0.8249999999999998,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,2025-03-02 17:41:28,0d/13h/15m/43s,0d/0h/0m/9s,1,True,True,53,0.0,0.0,0.0,0.8499999999999999,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,2025-03-02 17:41:37,0d/13h/15m/43s,0d/0h/0m/8s,1,True,True,53,0.0,0.0,0.0,0.8749999999999999,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,2025-03-02 17:41:44,0d/13h/15m/43s,0d/0h/0m/7s,1,True,True,53,0.0,0.0,0.0,0.8999999999999998,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,2025-03-02 17:41:53,0d/13h/15m/43s,0d/0h/0m/8s,1,True,True,53,0.0,0.0,0.0,0.9249999999999998,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,2025-03-02 17:42:02,0d/13h/15m/43s,0d/0h/0m/9s,1,True,True,53,0.0,0.0,0.0,0.9499999999999998,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,2025-03-02 17:42:12,0d/13h/15m/43s,0d/0h/0m/9s,1,True,True,53,0.0,0.0,0.0,0.975,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,2025-03-02 17:42:21,0d/13h/15m/43s,0d/0h/0m/8s,1,True,True,53,0.0,0.0,0.0,1.0,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/24s,1,True,True,53,0.0254924242424242,0.0007196969696969,0.2328159645232816,0.0,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/26s,1,True,True,53,0.0415432098765432,0.0011728395061728,0.2328159645232816,0.001,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/21s,1,True,True,53,0.4600136705399863,0.0129870129870129,0.2328159645232816,0.002,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/25s,1,True,True,53,0.5423045930701047,0.0153102336825141,0.2328159645232816,0.003,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/23s,1,True,True,53,0.5877729257641922,0.016593886462882,0.2328159645232816,0.004,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/23s,1,True,True,53,0.6086956521739131,0.0172101449275362,0.2339246119733924,0.005,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/21s,1,True,True,53,0.6274509803921569,0.0177404295051353,0.2339246119733924,0.006,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/25s,1,True,True,53,0.6393910561370124,0.0180780209324452,0.2339246119733924,0.007,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/22s,1,True,True,53,0.6508244422890398,0.0184287099903006,0.2350332594235033,0.008,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/26s,1,True,True,53,0.6584887144259077,0.0186457311089303,0.2350332594235033,0.009,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/30s,1,True,True,53,0.6650148662041625,0.018830525272547,0.2350332594235033,0.01,0.1,15
ev_conf_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,,0d/13h/15m/43s,0d/0h/0m/27s,1,True,True,53,0.6706706706706707,0.019019019019019,0.2361419068736142,0.011,0.1,15
