key,data,custom_rotated,bounding_box_custom,n_generated,bounding_box_generated,n_data,val_perc,val_cust_only,train_model,train_epochs,train_pretrained_weights,train_multiscale_training,train_iou_thres,train_conf_thres,train_nms_thres,seed,training_time,ev_time,k_cross_val,n_not_annotated,sens,over_detecion_rate,no_hit_point_rate,ev_conf_thres,ev_nms_thres,accepted_dist
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/10s,1,53,0.7122762148337596,0.01918158567774936,0.36585365853658536,0.01,0.003,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/10s,1,53,0.7113665389527458,0.019157088122605363,0.36585365853658536,0.01,0.004,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/10s,1,53,0.7086513994910941,0.019083969465648856,0.36585365853658536,0.01,0.005,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/10s,1,53,0.7097591888466414,0.019011406844106463,0.3625277161862528,0.01,0.006,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/9s,1,53,0.7090680100755667,0.018891687657430732,0.35920177383592017,0.01,0.007,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/10s,1,53,0.7114178168130489,0.018820577164366373,0.35476718403547675,0.01,0.008,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/10s,1,53,0.709838107098381,0.0186799501867995,0.3514412416851441,0.01,0.009000000000000001,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/9s,1,53,0.7109181141439206,0.018610421836228287,0.34811529933481156,0.01,0.01,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/9s,1,53,0.7090012330456227,0.018495684340320593,0.3458980044345898,0.01,0.011,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/11s,1,53,0.7100737100737101,0.018427518427518427,0.3425720620842572,0.01,0.012,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/10s,1,53,0.7081807081807082,0.018315018315018316,0.34035476718403546,0.01,0.013000000000000001,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/10s,1,53,0.708029197080292,0.01824817518248175,0.33813747228381374,0.01,0.014,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/10s,1,53,0.7066666666666667,0.01818181818181818,0.3370288248337029,0.01,0.015,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/10s,1,53,0.7070217917675545,0.018159806295399514,0.33592017738359203,0.01,0.016,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/8s,1,53,0.7056694813027744,0.018094089264173704,0.3348115299334812,0.01,0.017,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/9s,1,53,0.7082833133253301,0.01800720288115246,0.32926829268292684,0.01,0.018000000000000002,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/9s,1,53,0.7093301435406698,0.017942583732057416,0.3259423503325942,0.01,0.019,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/9s,1,53,0.7100238663484487,0.017899761336515514,0.3237250554323725,0.01,0.02,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/8s,1,53,0.7093712930011863,0.018979833926453145,0.31929046563192903,0.01,0.021,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/8s,1,53,0.7080378250591016,0.018912529550827423,0.3181818181818182,0.01,0.022,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/9s,1,53,0.7067137809187279,0.01884570082449941,0.3170731707317073,0.01,0.023,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/8s,1,53,0.7033997655334114,0.01875732708089097,0.3170731707317073,0.01,0.024,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/9s,1,53,0.704093567251462,0.01871345029239766,0.3148558758314856,0.01,0.025,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/9s,1,53,0.703962703962704,0.018648018648018648,0.31263858093126384,0.01,0.026000000000000002,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/10s,1,53,0.7018561484918794,0.018561484918793503,0.311529933481153,0.01,0.027,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/9s,1,53,0.7018561484918794,0.018561484918793503,0.311529933481153,0.01,0.028,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/10s,1,53,0.7028901734104046,0.018497109826589597,0.3082039911308204,0.01,0.029,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/9s,1,53,0.7024221453287197,0.01845444059976932,0.3070953436807095,0.01,0.03,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/9s,1,53,0.7024221453287197,0.01845444059976932,0.3070953436807095,0.01,0.031,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/11s,1,53,0.7027649769585254,0.018433179723502304,0.30598669623059865,0.01,0.032,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/9s,1,53,0.7018348623853211,0.01834862385321101,0.30376940133037694,0.01,0.033,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/9s,1,53,0.702054794520548,0.0182648401826484,0.3004434589800443,0.01,0.034,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/10s,1,53,0.7035347776510832,0.018244013683010263,0.2982261640798226,0.01,0.035,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/10s,1,53,0.70193401592719,0.01820250284414107,0.2982261640798226,0.01,0.036000000000000004,15
ev_nms_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,100,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/10s,1,53,0.70193401592719,0.01820250284414107,0.2982261640798226,0.01,0.037,15
