key,data,custom_rotated,bounding_box_custom,n_generated,bounding_box_generated,n_data,val_perc,val_cust_only,train_model,train_epochs,train_pretrained_weights,train_multiscale_training,train_iou_thres,train_conf_thres,train_nms_thres,seed,training_time,ev_time,k_cross_val,n_not_annotated,sens,over_detecion_rate,no_hit_point_rate,ev_conf_thres,ev_nms_thres,accepted_dist
baseline_ckpts,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,71,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/17s,1,53,0.624655013799448,0.02207911683532659,0.22062084257206208,0.01,0.1,15
baseline_ckpts,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,73,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/17s,1,53,0.6659316427783903,0.017640573318632856,0.31263858093126384,0.01,0.1,15
baseline_ckpts,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,75,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/17s,1,53,0.782608695652174,0.026854219948849106,0.2982261640798226,0.01,0.1,15
baseline_ckpts,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,77,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/18s,1,53,0.6579739217652959,0.022066198595787363,0.24944567627494457,0.01,0.1,15
baseline_ckpts,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,79,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/18s,1,53,0.7669773635153129,0.023968042609853527,0.34146341463414637,0.01,0.1,15
baseline_ckpts,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,81,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/19s,1,53,0.6659619450317125,0.017970401691331923,0.2827050997782705,0.01,0.1,15
baseline_ckpts,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,83,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/18s,1,53,0.5396419437340153,0.01278772378516624,0.28159645232815966,0.01,0.1,15
baseline_ckpts,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,85,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/17s,1,53,0.5327659574468085,0.01702127659574468,0.2838137472283814,0.01,0.1,15
baseline_ckpts,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,87,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/17s,1,53,0.6435452793834296,0.018304431599229287,0.23835920177383593,0.01,0.1,15
baseline_ckpts,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,89,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/18s,1,53,0.7005714285714286,0.018285714285714287,0.3026607538802661,0.01,0.1,15
baseline_ckpts,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,91,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/17s,1,53,0.6332378223495702,0.019102196752626553,0.24279379157427938,0.01,0.1,15
baseline_ckpts,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,93,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/19s,1,53,0.8205128205128205,0.021367521367521368,0.34478935698447893,0.01,0.1,15
baseline_ckpts,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,95,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/17s,1,53,0.6417061611374407,0.018957345971563982,0.22838137472283815,0.01,0.1,15
baseline_ckpts,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,97,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/17s,1,53,0.7088204038257173,0.019128586609989374,0.24057649667405764,0.01,0.1,15
baseline_ckpts,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,99,,True,0.5,0.1,0.5,42,0d/13h/15m/43s,0d/0h/0m/19s,1,53,0.5517241379310345,0.012315270935960592,0.23835920177383593,0.01,0.1,15
