key,data,custom_rotated,bounding_box_custom,n_generated,bounding_box_generated,n_data,val_perc,val_cust_only,train_model,train_epochs,train_pretrained_weights,train_multiscale_training,train_iou_thres,train_conf_thres,train_nms_thres,seed,gpu,current_time,training_time,ev_time,k_cross_val,shell_in_wsl,cwd_in_windows,n_not_annotated,sens,over_detecion_rate,no_hit_point_rate,ev_conf_thres,ev_nms_thres,accepted_dist
train_iou_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,30,,True,0.9,0.1,0.5,42,NVIDIA GeForce MX450,2025-02-06 19:29:40,0d/4h/2m/32s,0d/0h/0m/14s,1,True,True,53,0.6836879432624113,0.02269503546099291,0.44789356984478934,0.01,0.1,15
train_iou_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,30,,True,0.95,0.1,0.5,42,NVIDIA GeForce MX450,2025-02-07 13:02:49,0d/3h/54m/50s,0d/0h/0m/9s,1,True,True,53,0.6093366093366094,0.020884520884520884,0.4312638580931264,0.01,0.1,15
train_iou_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,30,,True,1,0.1,0.5,42,NVIDIA GeForce MX450,2025-02-07 17:20:05,0d/4h/13m/21s,0d/0h/0m/23s,1,True,True,53,0.6762917933130699,0.019756838905775075,0.49889135254988914,0.01,0.1,15
train_iou_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,30,,True,0.35,0.1,0.5,42,NVIDIA GeForce MX450,2025-02-08 19:45:46,0d/3h/47m/15s,0d/0h/0m/24s,1,True,True,53,0.6448828606658447,0.018495684340320593,0.4035476718403548,0.01,0.1,15
baseline_30ckpt,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,30,,True,0.5,0.1,0.5,42,NVIDIA GeForce MX450,2025-02-08 19:58:18,0d/3h/53m/35s,0d/0h/0m/7s,1,True,True,53,0.6503856041131105,0.0231362467866323,0.4190687361419069,0.01,0.1,15
train_iou_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,30,,True,0.25,0.1,0.5,42,NVIDIA GeForce MX450,2025-02-08 23:56:07,0d/3h/51m/7s,0d/0h/0m/12s,1,True,True,53,0.6805929919137467,0.02425876010781671,0.42017738359201773,0.01,0.1,15
train_iou_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,30,,True,0.2,0.1,0.5,42,NVIDIA GeForce MX450,2025-02-09 04:09:22,0d/3h/49m/43s,0d/0h/0m/9s,1,True,True,53,0.7004341534008683,0.020260492040520984,0.44789356984478934,0.01,0.1,15
train_iou_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,30,,True,0.6,0.1,0.5,42,NVIDIA GeForce MX450,2025-02-09 17:31:44,0d/3h/46m/13s,0d/0h/0m/29s,1,True,True,53,0.639549436795995,0.015018773466833541,0.42017738359201773,0.01,0.1,15
train_iou_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,30,,True,0.1,0.1,0.5,42,NVIDIA GeForce MX450,2025-02-10 14:28:38,0d/20h/47m/8s,0d/0h/0m/57s,1,True,True,53,0.6742021276595744,0.018617021276595744,0.4223946784922395,0.01,0.1,15
train_iou_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,30,,True,0.05,0.1,0.5,42,NVIDIA GeForce MX450,2025-02-10 20:32:03,0d/5h/21m/8s,0d/0h/0m/19s,1,True,True,53,0.6581306017925737,0.020486555697823303,0.4124168514412417,0.01,0.1,15
train_iou_thres,config/custom_rot.data,True,0.06,,,1416,0.1,True,config/yolov3-tiny-custom.cfg,30,,True,0,0.1,0.5,42,NVIDIA GeForce MX450,2025-02-11 00:22:37,0d/3h/48m/39s,0d/0h/0m/13s,1,True,True,53,0.6567741935483871,0.023225806451612905,0.4157427937915743,0.01,0.1,15
